"MLS_NUM","ADDR_LAT","ADDR_LON"
"71366437","42.4731","-71.0848"
"71366489","42.386","-71.1651"
"71366500","42.3755","-71.1458"
"71366512","42.3747","-71.1302"
"71366601","42.4378","-71.2497"
"71366613","42.3977","-71.1307"
"71366637","42.2907","-71.1835"
"71366643","42.5327","-71.2739"
"71366665","42.4612","-71.1705"
"71366702","42.3519","-71.1993"
"71366768","42.3767","-71.0991"
"71366839","42.3921","-71.0955"
"71366879","42.4162","-71.0864"
"71366936","42.2562","-71.439"
"71366950","42.5145","-71.1951"
"71367048","42.6079","-71.3963"
"71367074","42.3646","-71.4123"
"71367082","42.3525","-71.1857"
"71367121","42.4713","-71.2267"
"71367129","42.3619","-71.2625"
"71367130","42.3719","-71.2476"
"71367136","42.5923","-71.4717"
"71367146","42.3717","-71.2503"
"71367273","42.3674","-71.1113"
"71367274","42.4264","-71.3958"
"71367275","42.3672","-71.1113"
"71367313","42.4518","-71.4101"
"71367323","42.456","-71.3864"
"71367362","42.3166","-71.3672"
"71367373","42.4334","-71.1771"
"71367382","42.3206","-71.3618"
"71367402","42.4133","-71.1199"
"71367442","42.4655","-71.0963"
"71367489","42.456","-71.3864"
"71367585","42.3714","-71.0744"
"71367593","42.3714","-71.0744"
"71367600","42.4932","-71.116"
"71367603","42.3714","-71.0744"
"71367659","42.3468","-71.5257"
"71367697","42.3682","-71.2535"
"71367757","42.5032","-71.1997"
"71367759","42.3466","-71.4993"
"71367763","42.553","-71.2665"
"71367809","42.5589","-71.2414"
"71367858","42.3206","-71.2032"
"71367960","42.3719","-71.4161"
"71368010","42.2368","-71.4445"
"71368058","42.6472","-71.3841"
"71368133","42.3872","-71.4345"
"71368233","42.5871","-71.3618"
"71368367","42.6264","-71.1364"
"71368425","42.3769","-71.156"
"71368549","42.3987","-71.4343"
"71368564","42.3217","-71.3768"
"71368600","42.5816","-71.3182"
"71368654","42.4403","-71.0938"
"71368792","42.5714","-71.0709"
"71368858","42.2402","-71.1598"
"71368883","42.4726","-71.2309"
"71368886","42.3202","-71.3671"
"71368910","42.5244","-71.2211"
"71369043","42.4937","-71.3058"
"71369062","42.3901","-71.2432"
"71369070","42.3736","-71.1932"
"71369093","42.4302","-71.5338"
"71369129","42.4996","-71.3385"
"71369140","42.2486","-71.1943"
"71369155","42.4392","-71.1889"
"71369194","42.4234","-71.1337"
"71369196","42.4892","-71.4366"
"71369338","42.2727","-71.4494"
"71369373","42.4674","-71.4422"
"71369376","42.4352","-71.4196"
"71369396","42.3747","-71.0953"
"71369406","42.4114","-71.3431"
"71369434","42.4035","-71.148"
"71369477","42.3917","-71.1369"
"71369499","42.3536","-71.2358"
"71369509","42.5153","-71.2741"
"71369523","42.3848","-71.1074"
"71369570","42.4257","-71.129"
"71369578","42.3968","-71.1204"
"71369603","42.4117","-71.1785"
"71369625","42.3895","-71.2418"
"71369646","42.573","-71.283"
"71369679","42.3675","-71.165"
"71369704","42.3637","-71.4424"
"71369713","42.4543","-71.4357"
"71369714","42.4413","-71.0958"
"71369728","42.4264","-71.1785"
"71369776","42.3882","-71.0878"
"71369790","42.4631","-71.2009"
"71369807","42.3882","-71.1233"
"71369825","42.4435","-71.3906"
"71369834","42.4186","-71.1713"
"71369836","42.4385","-71.2549"
"71369850","42.4955","-71.1739"
"71369852","42.4185","-71.1901"
"71369870","42.5193","-71.4063"
"71369871","42.3034","-71.3079"
"71369877","42.4024","-71.1456"
"71369881","42.3772","-71.2379"
"71369897","42.6185","-71.4548"
"71369974","42.4047","-71.4168"
"71369995","42.362","-71.5306"
"71370036","42.4798","-71.0831"
"71370042","42.424","-71.1212"
"71370067","42.3693","-71.2022"
"71370117","42.4484","-71.2218"
"71370118","42.4484","-71.2218"
"71370132","42.4378","-71.4376"
"71370133","42.5283","-71.5046"
"71370163","42.3589","-71.1115"
"71370169","42.3281","-71.1933"
"71370174","42.4662","-71.2391"
"71370191","42.4579","-71.0809"
"71370215","42.4175","-71.1928"
"71370231","42.3966","-71.174"
"71370239","42.3932","-71.1256"
"71370245","42.4298","-71.4628"
"71370252","42.4298","-71.4628"
"71370258","42.4374","-71.2572"
"71370303","42.6526","-71.2276"
"71370314","42.369","-71.0997"
"71370327","42.3679","-71.1052"
"71370353","42.3384","-71.1893"
"71370393","42.3762","-71.0995"
"71370402","42.3452","-71.2992"
"71370407","42.568","-71.1136"
"71370424","42.452","-71.3863"
"71370495","42.4757","-71.5113"
"71370508","42.3778","-71.1556"
"71370519","42.4514","-71.1572"
"71370526","42.4184","-71.0932"
"71370559","42.359","-71.206"
"71370565","42.359","-71.206"
"71370572","42.3845","-71.281"
"71370585","42.3791","-71.1925"
"71370612","42.4021","-71.2338"
"71370651","42.3678","-71.1835"
"71370670","42.6118","-71.3139"
"71370819","42.3199","-71.1711"
"71370837","42.4763","-71.2674"
"71370963","42.3647","-71.5332"
"71370969","42.4351","-71.0974"
"71370980","42.4925","-71.1279"
"71371019","42.4805","-71.1846"
"71371039","42.398","-71.1295"
"71371066","42.4852","-71.4524"
"71371151","42.3753","-71.2424"
"71371309","42.3714","-71.0744"
"71371326","42.3714","-71.0744"
"71371344","42.3714","-71.0744"
"71371347","42.4368","-71.133"
"71371411","42.4371","-71.3223"
"71371416","42.4132","-71.3606"
"71371468","42.5535","-71.3149"
"71371551","42.613","-71.4106"
"71371564","42.3541","-71.2358"
"71371698","42.3821","-71.1986"
"71371742","42.4236","-71.1814"
"71371781","42.4637","-71.1518"
"71371855","42.486","-71.102"
"71371863","42.4076","-71.078"
"71371865","42.3182","-71.18"
"71371897","42.3708","-71.0783"
"71371914","42.53","-71.2955"
"71372038","42.586","-71.4266"
"71372065","42.4051","-71.1541"
"71372075","42.3767","-71.1042"
"71372142","42.6362","-71.3797"
"71372176","42.4029","-71.1309"
"71372179","42.4372","-71.2339"
"71372265","42.5202","-71.4713"
"71372301","42.4865","-71.0755"
"71372351","42.4743","-71.1495"
"71372400","42.3867","-71.1715"
"71372481","42.2463","-71.4801"
"71372487","42.4356","-71.4491"
"71372529","42.4988","-71.3023"
"71372550","42.3564","-71.181"
"71372602","42.3461","-71.2584"
"71372613","42.4928","-71.1394"
"71372630","42.4857","-71.4363"
"71372631","42.6628","-71.1859"
"71372634","42.4166","-71.3124"
"71372637","42.4999","-71.1056"
"71372768","42.4891","-71.161"
"71372773","42.5633","-71.3416"
"71372893","42.3272","-71.362"
"71372908","42.4199","-71.2442"
"71372922","42.3911","-71.1235"
"71372924","42.6147","-71.4145"
"71372934","42.5319","-71.4715"
"71372961","42.2955","-71.2922"
"71372971","42.3365","-71.222"
"71372975","42.3609","-71.2236"
"71372983","42.3757","-71.0844"
"71372990","42.4165","-71.1545"
"71372998","42.385","-71.1139"
"71373004","42.4671","-71.1019"
"71373006","42.4155","-71.1428"
"71373029","42.3865","-71.2985"
"71373044","42.4123","-71.1292"
"71373085","42.3762","-71.1944"
"71373106","42.4915","-71.0911"
"71373124","42.3922","-71.1584"
"71373133","42.2302","-71.1486"
"71373224","42.3695","-71.2646"
"71373268","42.3732","-71.1386"
"71373278","42.4059","-71.1711"
"71373344","42.5292","-71.4907"
"71373384","42.4319","-71.4572"
"71373386","42.3687","-71.1768"
"71373402","42.368","-71.2344"
"71373406","42.3639","-71.2362"
"71373407","42.233","-71.1574"
"71373408","42.4193","-71.2629"
"71373412","42.3949","-71.1002"
"71373417","42.6438","-71.3968"
"71373432","42.3885","-71.2426"
"71373437","42.3879","-71.1846"
"71373509","42.4294","-71.1796"
"71373518","42.5788","-71.0393"
"71373520","42.4199","-71.1784"
"71373542","42.4534","-71.2303"
"71373631","42.3711","-71.0978"
"71373645","42.4333","-71.1646"
"71373648","42.4643","-71.1212"
"71373694","42.5124","-71.1968"
"71373728","42.456","-71.4469"
"71373735","42.4489","-71.2521"
"71373736","42.6707","-71.1578"
"71373783","42.4173","-71.1196"
"71373787","42.5971","-71.2986"
"71373789","42.4985","-71.1138"
"71373791","42.4581","-71.226"
"71373801","42.419","-71.2096"
"71373833","42.42","-71.0922"
"71373834","42.3699","-71.0934"
"71373877","42.4052","-71.0906"
"71373883","42.4706","-71.1186"
"71373917","42.6205","-71.1708"
"71373937","42.3513","-71.5293"
"71373964","42.3428","-71.1807"
"71373995","42.3153","-71.256"
"71373996","42.3314","-71.1978"
"71374055","42.5118","-71.2823"
"71374081","42.3601","-71.1904"
"71374099","42.3748","-71.1803"
"71374152","42.3181","-71.2538"
"71374212","42.4091","-71.1297"
"71374261","42.6133","-71.1274"
"71374366","42.4245","-71.1635"
"71374436","42.4963","-71.1051"
"71374449","42.5611","-71.0763"
"71374475","42.3295","-71.3545"
"71374578","42.3706","-71.5252"
"71374587","42.4052","-71.0906"
"71374591","42.3531","-71.5947"
"71374632","42.536","-71.2019"
"71374647","42.3477","-71.5637"
"71374759","42.4823","-71.5164"
"71374765","42.4894","-71.467"
"71374795","42.5634","-71.2286"
"71374967","42.2487","-71.4344"
"71374970","42.3494","-71.4137"
"71375019","42.4462","-71.1314"
"71375176","42.5591","-71.2858"
"71375278","42.4724","-71.4812"
"71375323","42.4706","-71.4775"
"71375357","42.4281","-71.1606"
"71375359","42.4299","-71.1047"
"71375372","42.5384","-71.3972"
"71375389","42.4101","-71.1358"
"71375472","42.5724","-71.4969"
"71375532","42.3116","-71.2419"
"71375547","42.6259","-71.3795"
"71375571","42.5344","-71.2878"
"71375742","42.3933","-71.2376"
"71375749","42.2329","-71.1395"
"71375770","42.4232","-71.1089"
"71375820","42.3708","-71.1069"
"71375840","42.5743","-71.4064"
"71375856","42.6232","-71.4293"
"71375897","42.3339","-71.3356"
"71376040","42.4271","-71.1259"
"71376053","42.5504","-71.4226"
"71376082","42.4046","-71.2447"
"71376112","42.4036","-71.2876"
"71376113","42.4441","-71.219"
"71376137","42.3564","-71.2118"
"71376166","42.4009","-71.1244"
"71376179","42.4159","-71.2175"
"71376205","42.3579","-71.1872"
"71376259","42.5098","-71.4211"
"71376298","42.3379","-71.1842"
"71376315","42.3343","-71.2178"
"71376334","42.4161","-71.1417"
"71376335","42.416","-71.1414"
"71376374","42.3717","-71.0855"
"71376381","42.4375","-71.1006"
"71376477","42.3617","-71.3395"
"71376487","42.3973","-71.25"
"71376533","42.469","-71.0839"
"71376548","42.38","-71.1797"
"71376567","42.3885","-71.1104"
"71376618","42.3959","-71.0959"
"71376645","42.3836","-71.1141"
"71376653","42.3834","-71.124"
"71376687","42.3192","-71.1814"
"71376688","42.4583","-71.3714"
"71376754","42.3856","-71.0811"
"71376781","42.485","-71.4333"
"71376784","42.485","-71.4333"
"71376798","42.385","-71.1118"
"71376809","42.3773","-71.1039"
"71376846","42.3294","-71.5504"
"71376856","42.3717","-71.2501"
"71376927","42.397","-71.1256"
"71376945","42.3999","-71.1212"
"71376951","42.3929","-71.0917"
"71376960","42.4241","-71.1849"
"71376992","42.4309","-71.1425"
"71377003","42.4883","-71.1282"
"71377051","42.3757","-71.2257"
"71377061","42.4817","-71.0922"
"71377062","42.3764","-71.1639"
"71377079","42.4661","-71.2383"
"71377080","42.4262","-71.1348"
"71377104","42.6158","-71.1572"
"71377105","42.2496","-71.433"
"71377148","42.456","-71.232"
"71377150","42.456","-71.232"
"71377161","42.347","-71.5879"
"71377186","42.2606","-71.4847"
"71377188","42.3431","-71.2699"
"71377284","42.2373","-71.1494"
"71377288","42.4129","-71.1708"
"71377294","42.3741","-71.1572"
"71377299","42.3922","-71.2466"
"71377316","42.4265","-71.1557"
"71377380","42.5783","-71.4799"
"71377469","42.3534","-71.2484"
"71377539","42.6015","-71.1205"
"71377540","42.3721","-71.2212"
"71377549","42.6347","-71.4035"
"71377586","42.3096","-71.2449"
"71377597","42.3657","-71.2411"
"71377635","42.3844","-71.1301"
"71377650","42.4323","-71.0905"
"71377663","42.3959","-71.1068"
"71377686","42.3904","-71.099"
"71377714","42.4992","-71.1662"
"71377754","42.3815","-71.4427"
"71377772","42.4349","-71.454"
"71377815","42.4013","-71.1625"
"71377833","42.3652","-71.5062"
"71377880","42.4343","-71.2121"
"71377881","42.3999","-71.525"
"71377902","42.3714","-71.0744"
"71377908","42.4354","-71.2715"
"71377985","42.4779","-71.0821"
"71378002","42.3236","-71.2961"
"71378043","42.4513","-71.3645"
"71378107","42.6566","-71.2236"
"71378154","42.4637","-71.0799"
"71378158","42.6366","-71.2033"
"71378166","42.4034","-71.2388"
"71378183","42.3605","-71.4446"
"71378184","42.6589","-71.2383"
"71378218","42.6652","-71.1458"
"71378234","42.4473","-71.1624"
"71378242","42.5958","-71.2842"
"71378247","42.4487","-71.3596"
"71378261","42.4878","-71.4417"
"71378288","42.4616","-71.3824"
"71378521","42.5852","-71.3984"
"71378541","42.6147","-71.4527"
"71378858","42.4286","-71.2421"
"71378902","42.5932","-71.0992"
"71378988","42.3789","-71.4205"
"71378989","42.5091","-71.1624"
"71378990","42.495","-71.1461"
"71379056","42.5778","-71.4777"
"71379066","42.4744","-71.1712"
"71379130","42.4366","-71.1697"
"71379143","42.6395","-71.444"
"71379175","42.4809","-71.4126"
"71379212","42.3748","-71.4533"
"71379262","42.4228","-71.4067"
"71379310","42.3031","-71.2705"
"71379401","42.2448","-71.151"
"71379407","42.5187","-71.2061"
"71379429","42.4205","-71.1881"
"71379431","42.4052","-71.0906"
"71379521","42.457","-71.1819"
"71379588","42.2969","-71.2816"
"71379804","42.2433","-71.4261"
"71379837","42.3133","-71.196"
"71379896","42.3374","-71.1973"
"71379959","42.6281","-71.4565"
"71379995","42.4473","-71.2219"
"71380085","42.3789","-71.2748"
"71380124","42.6107","-71.35"
"71380298","42.3328","-71.1884"
"71380317","42.5728","-71.2802"
"71380390","42.4334","-71.4553"
"71380442","42.4745","-71.1869"
"71380447","42.4745","-71.1869"
"71380558","42.3438","-71.4026"
"71380564","42.6059","-71.307"
"71380578","42.4739","-71.1593"
"71380593","42.5032","-71.2026"
"71380597","42.4018","-71.1613"
"71380609","42.51","-71.2151"
"71380627","42.4507","-71.155"
"71380651","42.3477","-71.1864"
"71380671","42.3902","-71.1222"
"71380728","42.3249","-71.195"
"71380754","42.3812","-71.1161"
"71380818","42.4365","-71.3546"
"71380853","42.4863","-71.1704"
"71380858","42.3579","-71.1872"
"71380859","42.3819","-71.1104"
"71380860","42.3913","-71.1589"
"71380868","42.2738","-71.4958"
"71380872","42.4151","-71.1473"
"71380875","42.3385","-71.3315"
"71380887","42.484","-71.4271"
"71380956","42.377","-71.1106"
"71380967","42.4227","-71.1514"
"71380993","42.3834","-71.1156"
"71381002","42.6107","-71.4221"
"71381044","42.3883","-71.1681"
"71381059","42.3498","-71.4119"
"71381072","42.3917","-71.1196"
"71381093","42.4308","-71.2447"
"71381140","42.3736","-71.1024"
"71381217","42.3983","-71.1156"
"71381327","42.267","-71.4567"
"71381374","42.4161","-71.1178"
"71381466","42.5192","-71.4311"
"71381634","42.3465","-71.5252"
"71381717","42.2988","-71.3161"
"71381803","42.3902","-71.1324"
"71381814","42.6015","-71.1205"
"71381827","42.6393","-71.3801"
"71382000","42.4046","-71.1299"
"71382045","42.4985","-71.106"
"71382136","42.3587","-71.265"
"71382253","42.4671","-71.0792"
"71382343","42.3103","-71.2479"
"71382370","42.6333","-71.1175"
"71382426","42.4978","-71.1007"
"71382429","42.4048","-71.1269"
"71382459","42.3898","-71.1441"
"71382467","42.4256","-71.1719"
"71382493","42.4271","-71.1391"
"71382604","42.6071","-71.444"
"71382700","42.3862","-71.1057"
"71382714","42.6194","-71.4567"
"71382726","42.434","-71.1314"
"71382825","42.4274","-71.2459"
"71382850","42.4204","-71.14"
"71382887","42.3701","-71.0712"
"71382927","42.4295","-71.1743"
"71382948","42.4175","-71.1152"
"71383030","42.3625","-71.1074"
"71383148","42.4221","-71.0941"
"71383154","42.3713","-71.2564"
"71383188","42.3153","-71.3164"
"71383199","42.3515","-71.2443"
"71383202","42.398","-71.1306"
"71383212","42.4254","-71.1841"
"71383243","42.5645","-71.1154"
"71383246","42.5549","-71.2379"
"71383293","42.3994","-71.1364"
"71383362","42.4109","-71.1566"
"71383371","42.414","-71.1202"
"71383379","42.3642","-71.1835"
"71383414","42.3239","-71.373"
"71383418","42.3495","-71.5137"
"71383428","42.3795","-71.1258"
"71383441","42.3701","-71.1838"
"71383458","42.3546","-71.1886"
"71383459","42.3283","-71.1891"
"71383469","42.3077","-71.3121"
"71383490","42.4352","-71.3768"
"71383524","42.3812","-71.1161"
"71383535","42.4042","-71.1336"
"71383565","42.3967","-71.1031"
"71383598","42.3785","-71.1217"
"71383618","42.3283","-71.1891"
"71383647","42.3425","-71.2383"
"71383679","42.2821","-71.2913"
"71383683","42.2962","-71.1789"
"71383688","42.2866","-71.2882"
"71383700","42.3373","-71.2058"
"71383723","42.4247","-71.157"
"71383734","42.5408","-71.3741"
"71383785","42.4895","-71.1061"
"71383798","42.4171","-71.1371"
"71383812","42.3459","-71.411"
"71383837","42.3714","-71.0744"
"71383844","42.3572","-71.2103"
"71383869","42.3724","-71.2441"
"71383871","42.425","-71.1794"
"71383876","42.4797","-71.1666"
"71383901","42.3918","-71.125"
"71383905","42.3937","-71.0902"
"71383906","42.314","-71.3001"
"71383910","42.4206","-71.1083"
"71383928","42.5666","-71.4045"
"71383934","42.4819","-71.1477"
"71383937","42.4188","-71.1943"
"71383939","42.4683","-71.2398"
"71383943","42.3497","-71.5057"
"71383951","42.3806","-71.1268"
"71383959","42.3806","-71.1268"
"71383964","42.3751","-71.0956"
"71383985","42.6702","-71.2263"
"71383988","42.3933","-71.1192"
"71383992","42.4315","-71.2131"
"71384003","42.4187","-71.1397"
"71384042","42.3981","-71.1187"
"71384080","42.3696","-71.0841"
"71384141","42.2321","-71.1508"
"71384150","42.2506","-71.4905"
"71384157","42.47","-71.2245"
"71384179","42.3822","-71.1801"
"71384185","42.4424","-71.2281"
"71384220","42.6076","-71.4323"
"71384234","42.414","-71.1953"
"71384265","42.4338","-71.2081"
"71384279","42.5104","-71.1969"
"71384286","42.3888","-71.168"
"71384305","42.4111","-71.1811"
"71384314","42.2543","-71.1616"
"71384323","42.3878","-71.1277"
"71384357","42.534","-71.2186"
"71384363","42.3893","-71.1709"
"71384402","42.3861","-71.1122"
"71384421","42.3867","-71.0895"
"71384423","42.425","-71.2011"
"71384431","42.6701","-71.1745"
"71384452","42.44","-71.0961"
"71384467","42.3604","-71.2318"
"71384479","42.367","-71.1927"
"71384488","42.4975","-71.219"
"71384491","42.6035","-71.3735"
"71384509","42.2695","-71.4512"
"71384537","42.3858","-71.1184"
"71384551","42.3839","-71.1301"
"71384570","42.4357","-71.2323"
"71384592","42.4967","-71.2669"
"71384598","42.4402","-71.4742"
"71384603","42.374","-71.0905"
"71384618","42.3643","-71.077"
"71384636","42.4864","-71.0766"
"71384644","42.4633","-71.1453"
"71384654","42.3722","-71.2474"
"71384670","42.6359","-71.1912"
"71384684","42.3675","-71.1059"
"71384711","42.4185","-71.3383"
"71384713","42.4218","-71.125"
"71384733","42.3884","-71.1012"
"71384746","42.6277","-71.1277"
"71384774","42.3444","-71.5619"
"71384777","42.4987","-71.2203"
"71384788","42.4912","-71.1542"
"71384843","42.314","-71.218"
"71384862","42.3936","-71.1265"
"71384864","42.484","-71.4302"
"71384946","42.6778","-71.2257"
"71384959","42.5763","-71.1303"
"71385005","42.3704","-71.1884"
"71385011","42.4597","-71.2056"
"71385019","42.4597","-71.2056"
"71385117","42.3512","-71.2163"
"71385136","42.5442","-71.228"
"71385140","42.4266","-71.1704"
"71385164","42.3156","-71.2872"
"71385190","42.402","-71.2288"
"71385230","42.428","-71.1783"
"71385232","42.428","-71.1783"
"71385243","42.5522","-71.269"
"71385254","42.3881","-71.1163"
"71385269","42.4879","-71.4361"
"71385313","42.3924","-71.0941"
"71385340","42.5127","-71.379"
"71385441","42.5355","-71.2389"
"71385542","42.3466","-71.2971"
"71385605","42.3714","-71.0809"
"71385631","42.4526","-71.1336"
"71385672","42.3192","-71.1814"
"71385683","42.238","-71.4302"
"71385698","42.3254","-71.2648"
"71385780","42.3175","-71.2837"
"71386028","42.5784","-71.3741"
"71386030","42.3497","-71.5056"
"71386273","42.3714","-71.0744"
"71386288","42.3714","-71.0744"
"71386294","42.3924","-71.103"
"71386304","42.6426","-71.4376"
"71386352","42.5126","-71.2939"
"71386504","42.4488","-71.1261"
"71386536","42.5013","-71.0925"
"71386541","42.2354","-71.1619"
"71386572","42.3941","-71.1234"
"71386577","42.4884","-71.1056"
"71386589","42.3997","-71.2862"
"71386707","42.572","-71.051"
"71386718","42.3084","-71.3273"
"71386748","42.3355","-71.3355"
"71386769","42.4057","-71.0804"
"71386780","42.5332","-71.2705"
"71386797","42.3717","-71.1066"
"71386831","42.5562","-71.5081"
"71386852","42.4514","-71.1516"
"71386866","42.3714","-71.0744"
"71386881","42.397","-71.1091"
"71386898","42.569","-71.3551"
"71386910","42.4557","-71.1352"
"71386970","42.4132","-71.0973"
"71387010","42.3227","-71.3641"
"71387020","42.4182","-71.136"
"71387204","42.4619","-71.2004"
"71387205","42.3537","-71.2096"
"71387208","42.5519","-71.4305"
"71387238","42.5785","-71.4775"
"71387251","42.5836","-71.4316"
"71387254","42.6744","-71.1346"
"71387302","42.3492","-71.5518"
"71387317","42.2459","-71.1545"
"71387333","42.6478","-71.1482"
"71387369","42.2682","-71.4832"
"71387379","42.4422","-71.1975"
"71387417","42.2468","-71.4344"
"71387459","42.3692","-71.1827"
"71387469","42.6606","-71.1648"
"71387592","42.4602","-71.1999"
"71387601","42.3102","-71.184"
"71387626","42.4142","-71.1636"
"71387631","42.4272","-71.1806"
"71387674","42.352","-71.2019"
"71387746","42.5695","-71.2924"
"71387947","42.5399","-71.3344"
"71387953","42.458","-71.2971"
"71388059","42.3993","-71.1342"
"71388094","42.3232","-71.2283"
"71388192","42.3471","-71.5654"
"71388266","42.4218","-71.1142"
"71388307","42.4052","-71.0906"
"71388308","42.5492","-71.4847"
"71388332","42.4502","-71.1275"
"71388467","42.3936","-71.1033"
"71388514","42.5089","-71.4207"
"71388555","42.4872","-71.081"
"71388598","42.3122","-71.2169"
"71388610","42.4407","-71.4688"
"71388613","42.626","-71.3701"
"71388660","42.3439","-71.5504"
"71388666","42.3667","-71.2349"
"71388672","42.5475","-71.3052"
"71388801","42.4272","-71.5099"
"71388856","42.5969","-71.4003"
"71388934","42.4777","-71.1344"
"71388964","42.5982","-71.3456"
"71389046","42.5464","-71.226"
"71389053","42.3465","-71.2235"
"71389067","42.4898","-71.1504"
"71389082","42.3689","-71.0831"
"71389102","42.3699","-71.0875"
"71389144","42.3866","-71.1195"
"71389164","42.3963","-71.1017"
"71389184","42.3295","-71.2036"
"71389217","42.537","-71.1985"
"71389235","42.3425","-71.2319"
"71389237","42.3861","-71.1211"
"71389264","42.4154","-71.1641"
"71389355","42.3567","-71.2244"
"71389360","42.3002","-71.1848"
"71389372","42.3654","-71.1149"
"71389382","42.3444","-71.2569"
"71389446","42.3702","-71.098"
"71389450","42.3557","-71.111"
"71389493","42.3444","-71.2569"
"71389506","42.3166","-71.3139"
"71389559","42.5927","-71.3894"
"71389603","42.3795","-71.1019"
"71389604","42.3116","-71.3192"
"71389606","42.4611","-71.4381"
"71389613","42.3815","-71.1221"
"71389614","42.3685","-71.1637"
"71389622","42.3858","-71.0991"
"71389627","42.3725","-71.1057"
"71389641","42.3988","-71.1149"
"71389642","42.3736","-71.1031"
"71389665","42.3688","-71.1068"
"71389691","42.424","-71.1175"
"71389720","42.3699","-71.1002"
"71389729","42.4883","-71.0867"
"71389752","42.2189","-71.1522"
"71389776","42.3775","-71.2416"
"71389779","42.406","-71.1463"
"71389783","42.4206","-71.1191"
"71389825","42.3853","-71.1725"
"71389832","42.4684","-71.2031"
"71389849","42.3913","-71.1136"
"71389851","42.4852","-71.4765"
"71389888","42.386","-71.1805"
"71389923","42.4988","-71.3023"
"71389951","42.5037","-71.1457"
"71389961","42.4052","-71.2208"
"71389965","42.4138","-71.1285"
"71389976","42.4244","-71.1255"
"71390022","42.452","-71.4329"
"71390044","42.3795","-71.1666"
"71390061","42.3608","-71.2172"
"71390074","42.3749","-71.1593"
"71390160","42.4317","-71.1747"
"71390177","42.389","-71.1266"
"71390181","42.4439","-71.2222"
"71390195","42.3745","-71.2124"
"71390224","42.443","-71.2195"
"71390239","42.3981","-71.1646"
"71390245","42.4116","-71.1397"
"71390258","42.4132","-71.1823"
"71390267","42.579","-71.0396"
"71390321","42.3666","-71.11"
"71390346","42.4186","-71.169"
"71390348","42.4094","-71.17"
"71390351","42.2536","-71.4464"
"71390377","42.3847","-71.1904"
"71390382","42.2442","-71.4215"
"71390398","42.4335","-71.4495"
"71390413","42.5791","-71.2558"
"71390494","42.468","-71.329"
"71390516","42.6272","-71.1236"
"71390520","42.5925","-71.4739"
"71390537","42.3883","-71.1874"
"71390549","42.3094","-71.2038"
"71390634","42.4176","-71.1366"
"71390662","42.4335","-71.4495"
"71390734","42.6412","-71.1126"
"71390744","42.3967","-71.0993"
"71390765","42.3306","-71.2483"
"71390778","42.4184","-71.1062"
"71390785","42.3785","-71.1051"
"71390833","42.417","-71.157"
"71390843","42.389","-71.1266"
"71390869","42.3771","-71.2101"
"71390913","42.5192","-71.2082"
"71391113","42.3859","-71.2378"
"71391132","42.3801","-71.1928"
"71391162","42.3589","-71.5832"
"71391202","42.3714","-71.0744"
"71391327","42.6015","-71.1205"
"71391425","42.6122","-71.3641"
"71391454","42.3803","-71.1253"
"71391532","42.4773","-71.1047"
"71391578","42.396","-71.0971"
"71391585","42.5823","-71.345"
"71391598","42.3963","-71.0972"
"71391646","42.3752","-71.1125"
"71391666","42.3657","-71.1803"
"71391671","42.4259","-71.1031"
"71391894","42.3811","-71.1393"
"71391901","42.4719","-71.3323"
"71391933","42.4123","-71.2464"
"71391934","42.499","-71.1099"
"71391993","42.3717","-71.2493"
"71392034","42.3759","-71.2288"
"71392105","42.4118","-71.0831"
"71392125","42.3898","-71.1441"
"71392244","42.5624","-71.2386"
"71392286","42.64","-71.4448"
"71392334","42.3353","-71.5818"
"71392420","42.6116","-71.3048"
"71392616","42.3793","-71.2447"
"71392731","42.5761","-71.3507"
"71392753","42.419","-71.1159"
"71392754","42.4599","-71.4094"
"71392756","42.4812","-71.0992"
"71392778","42.3389","-71.1864"
"71392785","42.3852","-71.1211"
"71392815","42.5101","-71.5075"
"71392832","42.3963","-71.0885"
"71392915","42.3133","-71.3121"
"71392959","42.3337","-71.2067"
"71392964","42.3525","-71.5594"
"71392984","42.3882","-71.1138"
"71393008","42.3557","-71.1798"
"71393038","42.3536","-71.1853"
"71393041","42.3536","-71.1853"
"71393103","42.3418","-71.2528"
"71393129","42.3841","-71.1161"
"71393132","42.3843","-71.1157"
"71393150","42.4681","-71.1378"
"71393184","42.3892","-71.1254"
"71393197","42.6242","-71.3831"
"71393210","42.3999","-71.1225"
"71393286","42.3343","-71.1904"
"71393295","42.329","-71.1858"
"71393301","42.4018","-71.0811"
"71393354","42.3841","-71.1339"
"71393405","42.4062","-71.148"
"71393431","42.3232","-71.192"
"71393450","42.269","-71.4734"
"71393471","42.387","-71.1754"
"71393499","42.3792","-71.154"
"71393607","42.4062","-71.148"
"71393611","42.6","-71.0639"
"71393627","42.2518","-71.4506"
"71393649","42.4248","-71.1705"
"71393667","42.392","-71.1659"
"71393715","42.3729","-71.1102"
"71393783","42.3132","-71.2185"
"71393845","42.4255","-71.185"
"71393854","42.4133","-71.1264"
"71393898","42.4214","-71.1338"
"71393901","42.2441","-71.1983"
"71393914","42.4093","-71.08"
"71393925","42.3705","-71.2232"
"71393926","42.4313","-71.1796"
"71393939","42.3292","-71.3644"
"71393974","42.309","-71.3099"
"71393979","42.3701","-71.0865"
"71393980","42.3701","-71.0865"
"71393981","42.3701","-71.0865"
